,uid,domain_id,representative_status,hierarchy_identifier,pdb_identifier,chain_identifier,residue_number,seq_id,accession number,architecture,X_group,H_group,T_group,F_group,domain_assembly_status,non_polymer_entities,reciprocal_of_occupancy_ratio,topology,OFHT,number_of_jumps,number_of_frustrated_alpha-beta-units_pairing
1264,001718975,e4xwtA2,AUTO_NONREP,2004.1.1.210,4xwt,A,A:215-379,A:215-379,H9CZL7,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",MG423,NOT_DOMAIN_ASSEMBLY,"GOL,U5P",0.0017825311942959,23145+++++,1.0941212545746606,2.0,1.0
1265,000164055,e2ef0A1,AUTO_NONREP,2003.1.14.1,2ef0,A,A:151-301,A:151-301,Q5SJ15,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001129433024621,32145+++++,6.241713375914241,1.0,0.0
1266,000135425,e3grfA2,AUTO_NONREP,2003.1.14.1,3grf,A,A:158-325,A:159-326,O76458,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001129433024621,32145+++++,6.241713375914241,1.0,0.0
1267,000119021,e1r7rA6,MANUAL_REP,2004.1.1.190,1r7r,A,A:471-648,A:471-648,Q01853,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Sigma54_activat,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,6.076810889645114e-05,51432+++++,0.0634888212816436,2.0,1.0
1268,001002409,e1njfA4,MANUAL_REP,2004.1.1.190,1njf,A,"A:5-63,A:86-176","A:12-70,A:93-183",P06710,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Sigma54_activat,NOT_DOMAIN_ASSEMBLY,"AGS,ZN",6.076810889645114e-05,51432+++++,0.0634888212816436,2.0,1.0
1269,000010458,e1ekxA2,MANUAL_REP,2003.1.14.1,1ekx,A,A:151-310,A:152-311,P0A786,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace,NOT_DOMAIN_ASSEMBLY,PAL,0.0001129433024621,32145+++++,6.241713375914241,1.0,0.0
1270,000169593,e3f6cA1,AUTO_NONREP,2007.1.3.29,3f6c,A,A:0-131,A:1-132,P0ACZ4,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",Response_reg,NOT_DOMAIN_ASSEMBLY,GOL,0.0001100594320933,21345+++++,5.036236472780408,1.0,0.0
1271,001157917,e1ry2A6,AUTO_NONREP,7584.1.1.3,1ry2,A,A:306-493,A:256-443,Q01574,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Rossmann-like domain in Acetyl-CoA synthetase-like proteins""",AMP-binding_2nd,NOT_DOMAIN_ASSEMBLY,AMP,0.0066666666666666,21345+++++,5.036236472780408,1.0,0.0
1272,000104760,e1ordB3,AUTO_NONREP,2007.1.3.3,1ord,B,B:1-107,B:1-107,P43099,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",OKR_DC_1_N,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0032467532467532,21345+++++,5.036236472780408,1.0,0.0
1273,001173147,e3lkbA3,AUTO_NONREP,2007.1.2.42,3lkb,A,A:124-258,A:124-258,Q5SL42,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Periplasmic binding protein-like I""",Peripla_BP_6,NOT_DOMAIN_ASSEMBLY,"IPA,VAL",0.0004058441558441,21345+++++,5.036236472780408,1.0,0.0
1274,001032750,e4iv5B1,AUTO_NONREP,2003.1.14.1,4iv5,B,"B:158-242,B:269-327","B:166-250,B:276-334",Q4D3W3,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace,NOT_DOMAIN_ASSEMBLY,PO4,0.0001129433024621,32145+++++,6.241713375914241,1.0,0.0
1275,000143501,e3s3tA1,AUTO_NONREP,2005.1.1.145,3s3t,A,A:2-146,A:2-146,F9UMW3,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",Usp,NOT_DOMAIN_ASSEMBLY,"ATP,GOL",0.001131221719457,32145+++++,6.241713375914241,1.0,0.0
1276,001297491,e4qfhA1,AUTO_NONREP,2007.6.1.47,4qfh,A,A:-2-342,A:9-350,Q4E5N1,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Ribosomal protein S2/SIS domain""",PGI_N,NOT_DOMAIN_ASSEMBLY,G6P,0.0035087719298245,21345+++++,5.036236472780408,1.0,0.0
1277,000149841,e3rvjA1,AUTO_NONREP,2007.1.3.29,3rvj,A,A:0-129,A:3-132,P0AE67,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",Response_reg,NOT_DOMAIN_ASSEMBLY,"BEF,GOL,MN,SO4",0.0001100594320933,21345+++++,5.036236472780408,1.0,0.0
1278,001281145,e2hqbA1,AUTO_NONREP,2007.1.2.30,2hqb,A,"A:0-101,A:222-286","A:7-107,A:228-292",Q9K8W3,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Periplasmic binding protein-like I""",Bmp_1st,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0021645021645021,21345+++++,5.036236472780408,1.0,0.0
1279,000143618,e3sdsA2,AUTO_NONREP,2003.1.14.1,3sds,A,A:176-349,A:180-353,P0CL21,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001129433024621,32145+++++,6.241713375914241,1.0,0.0
1280,001693592,e4rwtC1,AUTO_NONREP,207.1.1.48,4rwt,C,C:166-333,C:177-344,Q6P5Q4,beta duplicates or obligate multimers,"""Single-stranded right-handed beta-helix""","""NO_H_NAME""","""Leucine-rich repeats""",LRR_8_4,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0027472527472527,12345+++++,0.0331758580514933,0.0,0.0
1281,000167765,e2plrA1,AUTO_NONREP,2004.1.1.166,2plr,A,A:2-213,A:2-213,Q970Q8,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Thymidylate_kin,NOT_DOMAIN_ASSEMBLY,"1PE,CL,DTT,EDO,EPE,PEG,PGE,PO4",0.0002228163992869,23145+++++,1.0941212545746606,2.0,1.0
1282,001412250,e4ru0A1,AUTO_NONREP,2007.1.2.42,4ru0,A,A:152-291,A:155-294,Q4KDF4,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Periplasmic binding protein-like I""",Peripla_BP_6,NOT_DOMAIN_ASSEMBLY,P3G,0.0004058441558441,21345+++++,5.036236472780408,1.0,0.0
1283,000010540,e1wo8A1,MANUAL_REP,7543.1.1.1,1wo8,A,A:1-126,A:1-126,Q5SHD6,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Methylglyoxal synthase-like""",MGS,NOT_DOMAIN_ASSEMBLY,SO4,0.0909090909090909,32145+++++,6.241713375914241,1.0,0.0
1284,001272626,e3uowA6,AUTO_NONREP,2005.1.1.219,3uow,A,"A:235-378,A:398-430","A:236-379,A:399-431",Q8IJR9,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",tRNA_Me_trans_1st,NOT_DOMAIN_ASSEMBLY,"CA,XMP",0.0076923076923076,32145+++++,6.241713375914241,1.0,0.0
1285,001554521,e4zo4A1,AUTO_NONREP,2004.1.1.63,4zo4,A,A:0-201,A:3-204,Q9PMD9,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",CoaE,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0004456327985739,23145+++++,1.0941212545746606,2.0,1.0
1286,000010078,e1xrsB2,MANUAL_REP,2007.1.3.1,1xrs,B,B:102-261,B:102-261,E3PRJ4,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",B12-binding,NOT_DOMAIN_ASSEMBLY,"B12,PLP",0.0008658008658008,21345+++++,5.036236472780408,1.0,0.0
1287,000009562,e2axpA1,MANUAL_REP,2004.1.1.463,2axp,A,A:2-165,A:2-165,O31896,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Thymidylate_kin_1,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0053475935828877,23145+++++,1.0941212545746606,2.0,1.0
1288,001096098,e4ja2A1,AUTO_NONREP,2007.1.3.29,4ja2,A,A:2-122,A:2-122,Q9WYT9,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",Response_reg,NOT_DOMAIN_ASSEMBLY,"ACT,MG,SO4",0.0001100594320933,21345+++++,5.036236472780408,1.0,0.0
1289,000307241,e2if2C1,AUTO_NONREP,2004.1.1.63,2if2,C,"C:1-50,C:82-194","C:1-50,C:82-194",O67792,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",CoaE,NOT_DOMAIN_ASSEMBLY,SO4,0.0004456327985739,23145+++++,1.0941212545746606,2.0,1.0
1290,000224704,e4h2dA1,AUTO_NONREP,2007.2.1.1,4h2d,A,A:4-161,A:8-165,Q9UHB4,a/b three-layered sandwiches,"""Flavodoxin-like""","""Flavoproteins/Phosphotyrosine protein phosphatases-like""","""Flavoproteins""",Flavodoxin_1,NOT_DOMAIN_ASSEMBLY,FMN,0.0012531328320802,21345+++++,5.036236472780408,1.0,0.0
1291,000010238,e1ja1A3,MANUAL_REP,7514.1.1.1,1ja1,A,A:519-678,A:463-622,P00388,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Ferredoxin reductase-like, C-terminal NADP-linked domain""",NAD_binding_1,NOT_DOMAIN_ASSEMBLY,"FAD,NAP",0.0212765957446808,32145+++++,6.241713375914241,1.0,0.0
1292,000009922,e1k20A2,MANUAL_REP,2006.1.2.5,1k20,A,A:2-192,A:1-191,P95765,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""DHH phosphoesterases""",DHH,NOT_DOMAIN_ASSEMBLY,"GOL,MN,SO4",0.0017482517482517,21345+++++,5.036236472780408,1.0,0.0
1293,000112669,e1cuzA1,AUTO_NONREP,7579.1.1.7,1cuz,A,A:17-212,A:17-212,P00590,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""alpha/beta-Hydrolases""",Cutinase,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0029761904761904,21345+++++,5.036236472780408,1.0,0.0
1294,001411712,e4rshA1,AUTO_NONREP,2007.5.1.31,4rsh,A,A:53-227,A:4-178,B8FVL4,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""SGNH hydrolase""",Lipase_GDSL_2,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0027777777777777,21345+++++,5.036236472780408,1.0,0.0
1295,000010461,e2at2A1,MANUAL_REP,2003.1.14.1,2at2,A,A:145-295,A:145-295,P05654,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001129433024621,32145+++++,6.241713375914241,1.0,0.0
1296,001149287,e3icrA11,AUTO_NONREP,2007.2.5.2,3icr,A,A:449-554,A:483-588,Q81UT5,a/b three-layered sandwiches,"""Flavodoxin-like""","""Flavoproteins/Phosphotyrosine protein phosphatases-like""","""Rhodanese/Cell cycle control phosphatase""",Rhodanese,NOT_DOMAIN_ASSEMBLY,COA,0.0007627765064836,15423+++++,0.0425679777854065,2.0,1.0
1297,001253239,e3qk7A2,AUTO_NONREP,2007.1.2.16,3qk7,A,A:108-240,A:108-240,Q74V61,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Periplasmic binding protein-like I""",Peripla_BP_3,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0002823263692828,21345+++++,5.036236472780408,1.0,0.0
1298,000104700,e1nxxA1,AUTO_NONREP,2007.1.3.29,1nxx,A,A:2-119,A:2-119,Q9S1K0,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",Response_reg,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001100594320933,21345+++++,5.036236472780408,1.0,0.0
1299,000010000,e1e5dA2,MANUAL_REP,2007.2.1.1,1e5d,A,A:251-402,A:251-402,Q9F0J6,a/b three-layered sandwiches,"""Flavodoxin-like""","""Flavoproteins/Phosphotyrosine protein phosphatases-like""","""Flavoproteins""",Flavodoxin_1,NOT_DOMAIN_ASSEMBLY,FMN,0.0012531328320802,21345+++++,5.036236472780408,1.0,0.0
1300,000314771,e2no9B1,AUTO_NONREP,2004.1.1.80,2no9,B,B:20-260,B:40-280,P27707,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",dNK,NOT_DOMAIN_ASSEMBLY,"ADP,LTT",0.0007639419404125,23145+++++,1.0941212545746606,2.0,1.0
1301,001411399,e4rs3A1,AUTO_NONREP,2007.1.2.36,4rs3,A,"A:34-135,A:270-348","A:12-113,A:248-326",A0QYB3,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Periplasmic binding protein-like I""",Peripla_BP_1_1st,NOT_DOMAIN_ASSEMBLY,"ACT,CL,IMD,XYL,ZN",0.0005411255411255,21345+++++,5.036236472780408,1.0,0.0
1302,000149731,e4e2fI1,AUTO_NONREP,2003.1.14.1,4e2f,I,I:151-310,I:151-310,P0A786,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001129433024621,32145+++++,6.241713375914241,1.0,0.0
1303,000009862,e1vbkA3,MANUAL_REP,2005.1.1.235,1vbk,A,A:176-307,A:176-307,O59053,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",UNK_F_TYPE,NOT_DOMAIN_ASSEMBLY,MRD,0.0384615384615384,32145+++++,6.241713375914241,1.0,0.0
1304,000109518,e1vmdA1,AUTO_NONREP,7543.1.1.1,1vmd,A,A:5-155,A:17-167,Q9X0R7,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Methylglyoxal synthase-like""",MGS,NOT_DOMAIN_ASSEMBLY,"CL,SO4",0.0909090909090909,32145+++++,6.241713375914241,1.0,0.0
1305,000145188,e3tndA1,AUTO_NONREP,2006.1.4.4,3tnd,A,A:1-132,A:1-132,O06662,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""PIN domain-like""",PIN,NOT_DOMAIN_ASSEMBLY,SO4,0.0014204545454545,32145+++++,6.241713375914241,1.0,0.0
1306,000140614,e3oowA1,AUTO_NONREP,2007.1.9.1,3oow,A,A:2-161,A:5-164,Q5NGE9,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""N5-CAIR mutase (phosphoribosylaminoimidazole carboxylase, PurE)""",AIRC,NOT_DOMAIN_ASSEMBLY,"CL,FMT,MPD,PO4",0.0009990009990009,21345+++++,5.036236472780408,1.0,0.0
1307,000010546,e1jx7A1,MANUAL_REP,7545.1.1.1,1jx7,A,A:1-117,A:1-117,P0AB52,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""YchN-like""",DrsE,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0555555555555555,51234+++++,0.7777777777777772,1.0,0.0
1308,001116050,e2o2cA1,AUTO_NONREP,2007.6.1.47,2o2c,A,A:43-341,A:43-341,P13377,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Ribosomal protein S2/SIS domain""",PGI_N,NOT_DOMAIN_ASSEMBLY,"G6Q,GOL",0.0035087719298245,21345+++++,5.036236472780408,1.0,0.0
1309,000154718,e4iciA1,AUTO_NONREP,2007.2.1.3,4ici,A,A:32-190,A:13-171,B7AGU1,a/b three-layered sandwiches,"""Flavodoxin-like""","""Flavoproteins/Phosphotyrosine protein phosphatases-like""","""Flavoproteins""",Flavodoxin_4,NOT_DOMAIN_ASSEMBLY,"EDO,EPE,FMN,UNL",0.0131578947368421,21345+++++,5.036236472780408,1.0,0.0
1310,000169032,e3cm0A1,AUTO_NONREP,2004.1.1.32,3cm0,A,A:3-186,A:3-186,Q5SHQ9,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",AAA_33,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0002325040688212,23145+++++,1.0941212545746606,2.0,1.0
1311,001094849,e4b4dA2,AUTO_NONREP,7514.1.1.1,4b4d,A,A:102-259,A:105-262,Q8PMH0,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Ferredoxin reductase-like, C-terminal NADP-linked domain""",NAD_binding_1,NOT_DOMAIN_ASSEMBLY,"CL,FAD",0.0212765957446808,32145+++++,6.241713375914241,1.0,0.0
1312,000010070,e1fyxA1,MANUAL_REP,2007.9.1.2,1fyx,A,A:636-784,A:1-149,O60603,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Toll/Interleukin receptor TIR domain""",TIR,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0166666666666666,21345+++++,5.036236472780408,1.0,0.0
1313,000164378,e2pr7A1,AUTO_NONREP,2006.1.1.6,2pr7,A,A:0-136,A:1-137,Q6M720,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""HAD-like""",HAD_2,NOT_DOMAIN_ASSEMBLY,"CA,EDO",0.0004058441558441,32145+++++,6.241713375914241,1.0,0.0
1314,001498264,e4wgxA2,MANUAL_REP,2002.1.1.12,4wgx,A,A:62-405,A:62-405,G2XLB0,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",Amidohydro_1_N,NOT_DOMAIN_ASSEMBLY,"CO,MPD",0.0001098177026136,12345+++++,0.0331758580514933,0.0,0.0
1315,001164733,e2zxrA9,AUTO_NONREP,2006.1.2.5,2zxr,A,"A:1-108,A:129-310","A:1-108,A:129-310",Q5SJ47,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""DHH phosphoesterases""",DHH,NOT_DOMAIN_ASSEMBLY,MG,0.0017482517482517,21345+++++,5.036236472780408,1.0,0.0
1316,000009823,e1cozA1,MANUAL_REP,2005.1.1.6,1coz,A,A:1-126,A:1-126,P27623,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",CTP_transf_like_1,NOT_DOMAIN_ASSEMBLY,CTP,0.0029585798816568,32145+++++,6.241713375914241,1.0,0.0
1317,000010614,e1uanA1,MANUAL_REP,7567.1.1.1,1uan,A,A:1-227,A:1-227,Q84BR2,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""LmbE-like""",PIG-L,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.1,32145+++++,6.241713375914241,1.0,0.0
1318,000009154,e1o6zA2,MANUAL_REP,2003.1.1.40,1o6z,A,A:22-162,A:1-142,Q07841,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Ldh_1_N,NOT_DOMAIN_ASSEMBLY,"CL,NAD",5.573825316314587e-05,32145+++++,6.241713375914241,1.0,0.0
1319,001107955,e1j5xA2,MANUAL_REP,2007.6.1.15,1j5x,A,A:170-330,A:182-342,Q9WZS0,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Ribosomal protein S2/SIS domain""",SIS_3,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.002020202020202,21345+++++,5.036236472780408,1.0,0.0
1320,000134492,e3gt7A1,AUTO_NONREP,2007.1.3.29,3gt7,A,A:11-148,A:7-144,Q2LQE8,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",Response_reg,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001100594320933,21345+++++,5.036236472780408,1.0,0.0
1321,001712133,e4wv3A3,AUTO_NONREP,7584.1.1.2,4wv3,A,A:1-153,A:1-153,F3Y661,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Rossmann-like domain in Acetyl-CoA synthetase-like proteins""",AMP-binding_1st,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0065359477124183,21345+++++,5.036236472780408,1.0,0.0
1322,000010083,e1gdhA2,MANUAL_REP,2003.1.11.1,1gdh,A,"A:2-100,A:292-321","A:1-99,A:291-320",P36234,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Formate/glycerate dehydrogenase catalytic domain-like""",2-Hacid_dh,NOT_DOMAIN_ASSEMBLY,SO4,7.803355442840422e-05,21345+++++,5.036236472780408,1.0,0.0
1323,000010142,e1yt8A3,MANUAL_REP,2007.2.5.2,1yt8,A,A:373-529,A:373-529,Q9I0N4,a/b three-layered sandwiches,"""Flavodoxin-like""","""Flavoproteins/Phosphotyrosine protein phosphatases-like""","""Rhodanese/Cell cycle control phosphatase""",Rhodanese,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0007627765064836,15423+++++,0.0425679777854065,2.0,1.0
1324,000134498,e3grcA1,AUTO_NONREP,2007.1.3.29,3grc,A,A:546-670,A:5-129,Q121U0,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",Response_reg,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001100594320933,21345+++++,5.036236472780408,1.0,0.0
1325,000149970,e3ub2A1,AUTO_NONREP,2007.9.1.2,3ub2,A,A:79-221,A:4-146,P58753,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Toll/Interleukin receptor TIR domain""",TIR,NOT_DOMAIN_ASSEMBLY,DTT,0.0166666666666666,21345+++++,5.036236472780408,1.0,0.0
1326,001395552,e1tllB1,AUTO_NONREP,2007.2.1.1,1tll,B,"B:2752-2846,B:2877-2952","B:11-105,B:136-211",P29476,a/b three-layered sandwiches,"""Flavodoxin-like""","""Flavoproteins/Phosphotyrosine protein phosphatases-like""","""Flavoproteins""",Flavodoxin_1,NOT_DOMAIN_ASSEMBLY,FMN,0.0012531328320802,21345+++++,5.036236472780408,1.0,0.0
1327,001575355,e4kqcA1,AUTO_NONREP,2007.1.2.40,4kqc,A,A:133-292,A:112-271,D5U661,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Periplasmic binding protein-like I""",Peripla_BP_4_C,NOT_DOMAIN_ASSEMBLY,NO3,0.0002597402597402,21345+++++,5.036236472780408,1.0,0.0
1328,001178670,e4oh7A5,AUTO_NONREP,2003.1.14.1,4oh7,A,A:152-307,A:160-315,C0RH19,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace,NOT_DOMAIN_ASSEMBLY,CL,0.0001129433024621,32145+++++,6.241713375914241,1.0,0.0
1329,000145331,e4a5oA1,AUTO_NONREP,2003.1.1.61,4a5o,A,A:123-284,A:125-286,Q9I2U6,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",THF_DHG_CYH_C,NOT_DOMAIN_ASSEMBLY,"GOL,PEG",0.0003576537911301,21345+++++,5.036236472780408,1.0,0.0
1330,001406486,e4wnyA1,AUTO_NONREP,2005.1.1.145,4wny,A,A:-2-147,A:2-151,Q3JFS3,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",Usp,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.001131221719457,32145+++++,6.241713375914241,1.0,0.0
1331,000134255,e3gnnA1,AUTO_NONREP,2002.1.1.165,3gnn,A,A:127-293,A:131-297,Q3JV59,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",QRPTase_C,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0004549590536851,15432+++++,0.0018198362147404,1.0,1.0
1332,000009936,e1v8pA1,MANUAL_REP,2006.1.4.4,1v8p,A,A:2-133,A:27-158,Q8ZUJ3,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""PIN domain-like""",PIN,NOT_DOMAIN_ASSEMBLY,CL,0.0014204545454545,32145+++++,6.241713375914241,1.0,0.0
1333,000133989,e3e2pA2,AUTO_NONREP,2003.1.14.2,3e2p,A,A:1-147,A:1-147,Q58976,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace_N,NOT_DOMAIN_ASSEMBLY,SO4,0.0001046791583795,15423+++++,0.0425679777854065,2.0,1.0
1334,000143663,e2xheA2,AUTO_NONREP,7585.1.1.1,2xhe,A,A:0-131,A:1-132,A9V0L3,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Rossmann-like domains in Sec1/munc18-like proteins""",Sec1_1st_1,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0714285714285714,21345+++++,5.036236472780408,1.0,0.0
1335,000165543,e2v1uA1,AUTO_NONREP,2004.1.1.486,2v1u,A,A:13-213,A:1-201,Q9YEV6,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",AAA,NOT_DOMAIN_ASSEMBLY,"ADP,MG",0.0005347593582887,51432+++++,0.0634888212816436,2.0,1.0
1336,001594322,e2vsnA1,AUTO_NONREP,7512.1.1.18,2vsn,A,A:358-568,A:358-568,Q4URB5,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""UDP-Glycosyltransferase/glycogen phosphorylase""",Glyco_transf_41_3rd,NOT_DOMAIN_ASSEMBLY,UDP,0.0083333333333333,32145+++++,6.241713375914241,1.0,0.0
1337,001178647,e3q98A6,AUTO_NONREP,2003.1.14.1,3q98,A,A:183-375,A:186-378,Q46803,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001129433024621,32145+++++,6.241713375914241,1.0,0.0
1338,001575684,e3dtyD1,AUTO_NONREP,2003.1.1.414,3dty,D,D:8-157,D:9-158,Q880Y1,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",GFO_IDH_MocA,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,7.529553497477599e-05,21345+++++,5.036236472780408,1.0,0.0
